make,model,part,total_paid
LEXUS,CT,Heater Fan Motor,508.37
LEXUS,LS,Suspension (Various Faults),450.00
LEXUS,LS,Sensors,425.78
LEXUS,IS,Alternator,335.24
LEXUS,IS,Cylinder Head Gasket,300.00
LEXUS,CT,,85.86
