make,model,part,total_paid
BMW,X5,Nox Sensor,594.00
BMW,3 SERIES,,593.78
BMW,M6,Fuel System,589.75
BMW,X3,Differential,586.26
BMW,1 SERIES,Engine (Various Faults),584.00
BMW,3 SERIES,Water Pump,584.00
BMW,3 SERIES,Gearbox (Various Faults),584.00
BMW,3 SERIES,Gearbox (Various Faults),584.00
BMW,X1,Gearbox (Various Faults),584.00
BMW,1 SERIES,Flywheel ,584.00
BMW,3 SERIES,Gearbox (Various Faults),584.00
BMW,X3,Gearbox (Various Faults),584.00
BMW,X3,Electrical ,580.70
BMW,X3,E.G.R Valve,579.79
BMW,7 SERIES,Ecu (Other),578.45
BMW,3 SERIES,Starter Motor,577.94
BMW,5 SERIES,Suspension (Various Faults),574.67
BMW,3 SERIES,Differential,573.20
BMW,6 SERIES,Electrical,570.78
BMW,5 SERIES,Suspension (Various Faults),570.75
BMW,6 SERIES,Fuel System (Various Faults),570.67
BMW,6 SERIES,Steering Column,569.00
BMW,4 SERIES,Suspension (Various Faults),566.28
BMW,3 SERIES,Air Con (Various Faults),565.89
BMW,3 SERIES,Electrical ,563.38
BMW,1 SERIES,Fuel System,563.04
BMW,X5,Aalternator,559.20
BMW,1 SERIES,Electrical,558.04
BMW,1 SERIES,Water Pump,555.01
BMW,X5,Wiper Motor,554.77
BMW,1 SERIES,Clutch (Various Faults),554.51
BMW,3 SERIES,TURBOCHARGER,553.80
BMW,6 SERIES,Oil Leaks,552.37
BMW,X5 M,Spring (Suspension),552.23
BMW,4 SERIES,Alternator,551.40
BMW,X6,Suspension (Various Faults),550.36
BMW,Z4,Central Door Locking,550.14
BMW,2 SERIES,Window Regulator,550.00
BMW,6 SERIES,Fuel System,548.33
BMW,3 SERIES,Oxygen (Lambda) Sensor,545.89
BMW,3 SERIES,Fuel Injectors,545.75
BMW,5 SERIES,Brakes,540.01
BMW,5 SERIES,Fuel System,539.20
BMW,1 SERIES,Clutch (Various Faults),538.52
BMW,3 SERIES,Steering Rack,537.98
BMW,1 SERIES,Sensors,534.35
BMW,I3,Water Pump,533.70
BMW,M3,Spring (Suspension),532.06
BMW,X1,Electrical ,529.90
BMW,5 SERIES,Suspension Pump,529.00
BMW,3 SERIES,Fuel Injectors,527.81
BMW,1 SERIES,Engine (Various Faults),523.99
BMW,3 SERIES,Fuel System,521.00
BMW,6 SERIES,Alternator,520.48
BMW,3 SERIES,Water Pump,517.46
BMW,I3,Fuel System (Various Faults),516.18
BMW,1 SERIES,Fuel System,515.00
BMW,4 SERIES,Alternator,513.60
BMW,5 SERIES,Heater Fan Motor,513.01
BMW,1 SERIES,Sensors,511.50
BMW,7 SERIES,Thermostat,509.90
BMW,1 SERIES,Alternator,505.22
BMW,1 SERIES,Clutch (Various Faults),503.29
BMW,3 SERIES,E.G.R Valve,502.78
BMW,1 SERIES,Ecu (Other),501.08
BMW,3 SERIES,Oxygen (Lambda) Sensor,500.00
BMW,3 SERIES,Drive Shaft,500.00
BMW,1 SERIES,Nox Sensor,500.00
BMW,3 SERIES,Engine (Various Faults),500.00
BMW,3 SERIES,Nox Sensor,500.00
BMW,3 SERIES,Fuel Injectors,500.00
BMW,3 SERIES,Camshaft Belt,500.00
BMW,1 SERIES,Engine (Various Faults),500.00
BMW,3 SERIES,Catalyst (Exhaust),500.00
BMW,3 SERIES,Engine (Various Faults),500.00
BMW,3 SERIES,Brakes,499.46
BMW,1 SERIES,Differential,498.25
BMW,M4,Electrical,498.22
BMW,3 SERIES,Gearbox (Various Faults),496.44
BMW,3 SERIES,Fuel Injectors,494.95
BMW,3 SERIES,Body Control Module ,493.25
BMW,3 SERIES,Lambda Sensor (Emissions),493.18
BMW,X5,Drive Shaft,493.03
BMW,1 SERIES,Cooling,492.35
BMW,X3,Fuel Injectors,492.00
BMW,X1,,491.29
BMW,1 SERIES,Starter Motor,487.00
BMW,3 SERIES,Alternator,486.88
BMW,3 SERIES,Ecu (Other),486.25
BMW,1 SERIES,Steering Column,486.02
BMW,1 SERIES,Flywheel ,484.86
BMW,1 SERIES,Gearbox (Various Faults),484.00
BMW,X3,Clutch (Various Faults),484.00
BMW,M3,Alternator,482.30
BMW,5 SERIES,Suspension Pump,481.00
BMW,5 SERIES,Heater Fan Motor,480.40
BMW,1 SERIES,E.G.R Valve,479.49
BMW,3 SERIES,Fuel System,477.65
BMW,1 SERIES,Oxygen (Lambda) Sensor,477.64
BMW,5 SERIES,Electrical ,477.50
BMW,3 SERIES,Track Rod Ends,476.16
BMW,3 SERIES,Abs (Various Faults),474.23
BMW,3 SERIES,Radiator,472.76
BMW,1 SERIES,Fuel Injection Pump,472.33
BMW,5 SERIES,Suspension (Various Faults),471.64
BMW,3 SERIES,Fuel System (Various Faults),470.86
BMW,X5,E.G.R Valve,467.40
BMW,5 SERIES,Fuel System,466.36
BMW,3 SERIES,Ecu (Other),465.38
BMW,X1 4X4,Sensors,461.96
BMW,1 SERIES,Electrical ,461.92
BMW,5 SERIES,Alternator,461.23
BMW,5 SERIES,E.G.R Valve,459.23
BMW,3 SERIES,Electrical,455.08
BMW,3 SERIES,E.G.R Valve,450.00
BMW,M5,Engine (Various Faults),449.54
BMW,6 SERIES,Door Handle (Electronic),447.82
BMW,1 SERIES,Air Flow Meter,447.48
BMW,5 SERIES,Electrical,446.87
BMW,X5,Ecu (Other),445.47
BMW,1 SERIES,Window Regulator,444.79
BMW,I3,Oxygen (Lambda) Sensor,444.32
BMW,1 SERIES,Water Pump,444.00
BMW,3 SERIES,Washer Pump,442.24
BMW,3 SERIES,Water Pump,442.04
BMW,X5,Alternator,441.99
BMW,5 SERIES,Suspension (Various Faults),441.36
BMW,M3,Electrical ,441.10
BMW,3 SERIES,Air Flow Meter,440.93
BMW,5 SERIES,Electrical ,440.10
BMW,6 SERIES,Brakes (Various Faults),439.15
BMW,1 SERIES,Timing Chain,436.00
BMW,6 SERIES,Engine (Various Faults),432.93
BMW,3 SERIES,Abs Pump,431.30
BMW,5 SERIES,E.G.R Valve,430.76
BMW,5 SERIES,Electrical ,429.25
BMW,1 SERIES,Oxygen (Lambda) Sensor,428.68
BMW,3 SERIES,Brakes (Various Faults),428.08
BMW,1 SERIES,Fuel System,427.00
BMW,5 SERIES,Suspension (Various Faults),425.08
BMW,1 SERIES,Turbocharger,424.50
BMW,1 SERIES,Vanos Unit,424.00
BMW,5 SERIES,Door Handle (Electronic),422.65
BMW,1 SERIES,Steering Rack,421.50
BMW,1 SERIES,Window Motor,421.31
BMW,M2,Electrical ,421.29
BMW,3 SERIES,Timing Chain,421.25
BMW,5 SERIES,Suspension (Various Faults),418.77
BMW,3 SERIES,Heater Matrix,417.82
BMW,5 SERIES,Water Pump,417.35
BMW,X4,Electrical,416.11
BMW,5 SERIES,Oil Leaks,414.32
BMW,1 SERIES,Water Pump,414.20
BMW,5 SERIES,Spring (Suspension),414.07
BMW,4 SERIES,Multimedia/ Sat,412.99
BMW,X6,Brakes (Various Faults),412.50
BMW,X5,Alternator,411.93
BMW,3 SERIES,Intercooler,411.00
BMW,5 SERIES,Door Handle (Electronic),410.95
BMW,I3,Fuel System,410.56
BMW,X5,Suspension Pump,409.92
BMW,1 SERIES,Fuel Lift Pump,409.36
BMW,1 SERIES,Alternator,409.00
BMW,X1,Suspension (Various Faults),408.00
BMW,X5,Water Pump,406.36
BMW,3 SERIES,Shock Absorber,406.35
BMW,M3,Spring (Suspension),406.01
BMW,7 SERIES,Alternator,405.60
BMW,X5,Electrical ,405.53
BMW,3 SERIES,Fuel Injectors,405.36
BMW,4 SERIES,Abs (Various Faults),404.76
BMW,3 SERIES,Air Bag System,404.43
BMW,4 SERIES,Wheel Bearing,404.01
BMW,5 SERIES,Prop Shaft (Centre Bearing),403.30
BMW,5 SERIES,Spring (Suspension),402.61
BMW,3 SERIES,,402.35
BMW,M5,Suspension (Various Faults),400.00
BMW,3 SERIES,Flywheel ,400.00
BMW,3 SERIES,Dpf Filter,400.00
BMW,3 SERIES,Cylinder Head Gasket,400.00
BMW,5 SERIES,Oxygen (Lambda) Sensor,400.00
BMW,3 SERIES,Differential,400.00
BMW,5 SERIES,Central Door Locking,398.80
BMW,3 SERIES,Alternator,398.00
BMW,1 SERIES,Washer Pump,397.00
BMW,1 SERIES,Brakes (Various Faults),396.99
BMW,1 SERIES,Vanos Unit,396.84
BMW,1 SERIES,Sensors,395.47
BMW,3 SERIES,Suspension (Various Faults),395.40
BMW,1 SERIES,Wiper Motor,394.96
BMW,3 SERIES,Fuel System,391.88
BMW,3 SERIES,Electrical,390.94
BMW,4 SERIES,Air Flow Meter,390.91
BMW,3 SERIES,E.G.R Valve,390.56
BMW,3 SERIES,Electrical ,389.45
BMW,3 SERIES,Engine Oil Pump,386.50
BMW,1 SERIES,Engine (Various Faults),386.30
BMW,M4,Suspension (Various Faults),384.76
BMW,3 SERIES,Electrical,384.12
BMW,1 SERIES,E.G.R Valve,383.23
BMW,6 SERIES,Water Pump,381.50
BMW,5 SERIES,Heater Fan Motor,380.16
BMW,3 SERIES,Differential,380.00
BMW,3 SERIES,Wiper Motor,379.75
BMW,X5,Wheel Bearing,376.45
BMW,5 SERIES,Electrical,376.02
BMW,7 SERIES,Door Handle (Electronic),375.01
BMW,3 SERIES,Fuel System,374.40
BMW,3 SERIES,Fuel Injectors,373.50
BMW,X3,Inlet Manifold,371.59
BMW,X6,Engine (Various Faults),370.80
BMW,2 SERIES,Ecu (Other),370.00
BMW,1 SERIES,Fuel System,369.00
BMW,3 SERIES,Clutch (Various Faults),368.00
BMW,3 SERIES,Fuel Injectors,366.51
BMW,4 SERIES,Engine (Various Faults),363.99
BMW,X3,OXYGEN (LAMBDA) SENSOR,361.65
BMW,4 SERIES,Turbocharger Actuator (Wastegate),361.08
BMW,7 SERIES,Abs (Various Faults),360.27
BMW,5 SERIES,Fuel System,359.00
