make,model,part,total_paid
VAUXHALL,VIVARO,Gearbox (Various Faults),811.20
VAUXHALL,COMBO,Turbocharger,800.69
VAUXHALL,CORSA,Cylinder Head Gasket,800.69
VAUXHALL,MOVANO,Fuel Injection Pump,799.20
VAUXHALL,INSIGNIA,Engine (Various Faults),784.00
VAUXHALL,VIVA,Catalyst (Exhaust),776.40
VAUXHALL,ASTRA,Flywheel ,772.49
VAUXHALL,CORSA,Throttle Body,748.89
VAUXHALL,VIVARO,Turbocharger,746.60
VAUXHALL,CORSA,Engine (Various Faults),744.60
VAUXHALL,ASTRA,Flywheel ,734.60
VAUXHALL,CORSA,Timing Chain,729.61
VAUXHALL,CORSA,Multimedia,722.04
VAUXHALL,INSIGNIA,Gearbox (Various Faults),720.00
VAUXHALL,INSIGNIA,Cylinder Head Gasket,719.56
VAUXHALL,ASTRA,Gearbox (Various Faults),707.40
VAUXHALL,ZAFIRA,Ecu (Other),707.04
VAUXHALL,ZAFIRA,Engine Oil Pump,704.92
VAUXHALL,ASTRA,Engine (Various Faults),703.00
VAUXHALL,CORSA,Ecu (Other),700.00
VAUXHALL,ASTRA,Interior Trim,689.00
VAUXHALL,ASTRA,Clutch (Various Faults),686.00
VAUXHALL,CORSA VXR,Gearbox (Various Faults),684.00
VAUXHALL,ASTRA,Gearbox (Various Faults),675.18
VAUXHALL,VIVARO,Engine (Various Faults),660.20
VAUXHALL,MOKKA,Clutch (Various Faults),659.70
VAUXHALL,CORSA,Cylinder Head Gasket,654.40
VAUXHALL,MOKKA,Turbocharger,653.60
VAUXHALL,VIVARO,Turbocharger,650.00
VAUXHALL,INSIGNIA,Inlet Manifold,643.53
VAUXHALL,ZAFIRA,Gearbox (Various Faults),642.50
VAUXHALL,MERIVA,Fuel System,642.00
VAUXHALL,ASTRA,ENGINE (VARIOUS FAULTS),641.40
VAUXHALL,ADAM,Fuel System,637.37
VAUXHALL,ASTRA,Flywheel ,635.64
VAUXHALL,ASTRA,Air Con (Various Faults),635.07
VAUXHALL,ASTRA,Clutch (Various Faults),630.48
VAUXHALL,CORSA,Air Con (Various Faults),629.19
VAUXHALL,COMBO,Engine (Various Faults),624.04
VAUXHALL,ZAFIRA,Steering Pump,622.72
VAUXHALL,ASTRA,Flywheel ,619.88
