make,model,part,total_paid
NISSAN,PIXO,Alternator,397.30
NISSAN,QASHQAI,Electrical ,396.00
NISSAN,NAVARA PICKUP,Clutch (Various Faults),394.78
NISSAN,QASHQAI,Alternator,392.80
NISSAN,QASHQAI,Intercooler,392.00
NISSAN,NOTE,Starter Motor,384.79
NISSAN,QASHQAI,Turbocharger,384.00
NISSAN,QASHQAI,Air Con (Various Faults),383.47
NISSAN,QASHQAI,Alternator,379.37
NISSAN,JUKE,Air Con (Various Faults),375.75
NISSAN,JUKE,Air Con (Various Faults),374.53
NISSAN,NAVARA PICKUP,Electrical ,370.20
NISSAN,NV200,,366.35
NISSAN,QASHQAI,Drive Shaft,365.60
NISSAN,QASHQAI,Ecu (Other),364.72
NISSAN,NAVARA PICKUP,Abs (Various Faults),363.50
NISSAN,NAVARA PICKUP,Electrical ,360.09
NISSAN,QASHQAI,Fuel System,359.19
NISSAN,QASHQAI,Alternator,355.19
NISSAN,NAVARA PICKUP,Electrical ,353.09
NISSAN,MICRA,Oil Leaks,352.61
NISSAN,QASHQAI,Heater/Glow Plugs,352.40
NISSAN,QASHQAI,HEATER/GLOW PLUGS,352.38
NISSAN,QASHQAI,,349.44
NISSAN,QASHQAI,Alternator,342.60
NISSAN,JUKE,Air Flow Meter,341.43
NISSAN,QASHQAI,Fuel Injectors,340.48
NISSAN,NAVARA PICKUP,Alternator,340.00
NISSAN,QASHQAI,Air Con (Various Faults),338.77
NISSAN,QASHQAI,Electrical ,338.53
NISSAN,QASHQAI,Wiper Motor,338.50
NISSAN,QASHQAI,Wiper Motor,338.50
NISSAN,NAVARA PICKUP,Air Con (Various Faults),336.96
NISSAN,QASHQAI,Air Con (Various Faults),333.50
NISSAN,QASHQAI,Suspension (Various Faults),329.16
NISSAN,PATHFINDER,Wheel Bearing,327.17
NISSAN,QASHQAI,Starter Motor,326.99
NISSAN,QASHQAI,Fuel System,321.18
NISSAN,QASHQAI,Electrical ,318.89
NISSAN,JUKE,Catalyst (Exhaust),316.90
NISSAN,JUKE,Alternator,310.00
NISSAN,QASHQAI,Heater Fan Motor,309.83
NISSAN,QASHQAI,Intercooler,307.88
NISSAN,QASHQAI,Air Con (Various Faults),307.76
NISSAN,PATHFINDER,Abs (Various Faults),306.54
NISSAN,NAVARA PICKUP,Throttle Body,304.67
NISSAN,QASHQAI,Fuel System,303.00
NISSAN,QASHQAI,Clutch (Various Faults),300.00
NISSAN,NAVARA PICKUP,Turbocharger,300.00
NISSAN,JUKE,Air Con (Various Faults),300.00
NISSAN,JUKE,Heater/Glow Plugs,300.00
NISSAN,QASHQAI,Wheel Bearing,299.40
NISSAN,NOTE,Air Con (Various Faults),299.20
NISSAN,QASHQAI,Fuel System,297.00
NISSAN,QASHQAI,Air Con (Various Faults),296.00
NISSAN,QASHQAI,Suspension (Various Faults),291.25
NISSAN,QASHQAI,Drive Shaft,289.04
NISSAN,LEAF,Electrical ,288.14
NISSAN,QASHQAI,Heater Fan Motor,288.00
